packets_received,bytes_received,packets_transmitted,bytes_transmitted,traffic_type,i_src_host,i_dst_host
688384.0,21409122304.0,688384.0,21409122304.0,3,h2,h9
0.0,0.0,0.0,0.0,0,0,0
817608.0,25583642624.0,817608.0,25583642624.0,3,h7,h4
70.0,6300.0,70.0,6300.0,1,h7,h5
70.0,6300.0,70.0,6300.0,1,h4,h5
0.0,0.0,0.0,0.0,0,0,0
71.0,6342.0,71.0,6342.0,1,h10,h2
880784.0,27581155328.0,880784.0,27581155328.0,3,h1,h2
756.0,1113672.0,756.0,1113672.0,2,iot1,h7
756.0,1113672.0,756.0,1113672.0,2,h4,h8
74.0,6132.0,74.0,6132.0,1,h5,h6
70.0,6300.0,70.0,6300.0,1,h5,h2
0.0,0.0,0.0,0.0,0,0,0
0.0,0.0,0.0,0.0,0,0,0
795104.0,24088985600.0,795104.0,24088985600.0,3,h3,iot1
756.0,1113672.0,756.0,1113672.0,2,h6,h7
80.0,6720.0,80.0,6720.0,1,h8,h6
0.0,0.0,0.0,0.0,0,0,0
80.0,6720.0,80.0,6720.0,1,h2,h10
743304.0,23215247360.0,743304.0,23215247360.0,3,h5,h1
664.0,974568.0,664.0,974568.0,2,h7,h1
0.0,0.0,0.0,0.0,0,0,0
0.0,0.0,0.0,0.0,0,0,0
0.0,0.0,0.0,0.0,0,0,0
736.0,1112832.0,736.0,1112832.0,2,h1,h7
849296.0,26009358336.0,849296.0,26009358336.0,3,h3,h8
861280.0,26991616000.0,861280.0,26991616000.0,3,h3,h5
756.0,1113672.0,756.0,1113672.0,2,h1,h5
756.0,1113672.0,756.0,1113672.0,2,h4,h9
0.0,0.0,0.0,0.0,0,0,0
80.0,6720.0,80.0,6720.0,1,h9,h7
70.0,6300.0,70.0,6300.0,1,h10,h1
70.0,6300.0,70.0,6300.0,1,h10,h8
0.0,0.0,0.0,0.0,0,0,0
0.0,0.0,0.0,0.0,0,0,0
82.0,6804.0,82.0,6804.0,1,iot1,h9
810688.0,25123909632.0,810688.0,25123909632.0,3,iot1,h10
0.0,0.0,0.0,0.0,0,0,0
70.0,6300.0,70.0,6300.0,1,h8,h9
754.0,1114612.0,754.0,1114612.0,2,h6,h9
0.0,0.0,0.0,0.0,0,0,0
834064.0,26948925440.0,834064.0,26948925440.0,3,h8,h5
0.0,0.0,0.0,0.0,0,0,0
736.0,1112832.0,736.0,1112832.0,2,h6,h9
661.0,975338.0,661.0,975338.0,2,h3,h4
70.0,6300.0,70.0,6300.0,1,iot1,h4
0.0,0.0,0.0,0.0,0,0,0
912384.0,28948486144.0,912384.0,28948486144.0,3,h7,h9
790832.0,25166639104.0,790832.0,25166639104.0,3,h5,h4
756.0,1113672.0,756.0,1113672.0,2,h8,h2
0.0,0.0,0.0,0.0,0,0,0
754.0,1114612.0,754.0,1114612.0,2,h2,h6
787368.0,24917899264.0,787368.0,24917899264.0,3,h1,h6
0.0,0.0,0.0,0.0,0,0,0
0.0,0.0,0.0,0.0,0,0,0
0.0,0.0,0.0,0.0,0,0,0
70.0,6300.0,70.0,6300.0,1,h1,h10
70.0,6300.0,70.0,6300.0,1,h2,h1
70.0,6300.0,70.0,6300.0,1,h5,h6
0.0,0.0,0.0,0.0,0,0,0
756.0,1113672.0,756.0,1113672.0,2,h9,h4
0.0,0.0,0.0,0.0,0,0,0
835688.0,26131144704.0,835688.0,26131144704.0,3,iot1,h3
312768.0,12621381632.0,312768.0,12621381632.0,3,h1,h7
70.0,6300.0,70.0,6300.0,1,h4,iot1
70.0,6300.0,70.0,6300.0,1,h5,h10
756.0,1113672.0,756.0,1113672.0,2,h6,h2
54.0,5292.0,54.0,5292.0,1,h6,h2
0.0,0.0,0.0,0.0,0,0,0
782088.0,24249606144.0,782088.0,24249606144.0,3,h9,h7
871320.0,27211431936.0,871320.0,27211431936.0,3,h10,h9
80.0,6720.0,80.0,6720.0,1,h5,iot1
0.0,0.0,0.0,0.0,0,0,0
909152.0,28687177728.0,909152.0,28687177728.0,3,h9,h5
756.0,1113672.0,756.0,1113672.0,2,h1,h10
912104.0,29231583232.0,912104.0,29231583232.0,3,iot1,h2
754.0,1114612.0,754.0,1114612.0,2,h8,h2
70.0,6300.0,70.0,6300.0,1,h10,h4
756.0,1113672.0,756.0,1113672.0,2,h6,h8
0.0,0.0,0.0,0.0,0,0,0
756.0,1113672.0,756.0,1113672.0,2,h9,h10
756.0,1113672.0,756.0,1113672.0,2,h4,h5
70.0,6300.0,70.0,6300.0,1,h6,h2
799408.0,24985802752.0,799408.0,24985802752.0,3,h4,h1
864824.0,27143895040.0,864824.0,27143895040.0,3,h7,h8
822152.0,26058946560.0,822152.0,26058946560.0,3,h9,h8
70.0,6300.0,70.0,6300.0,1,h3,h6
851552.0,26709956608.0,851552.0,26709956608.0,3,h4,h1
884016.0,27749140480.0,884016.0,27749140480.0,3,h4,h3
754.0,1114612.0,754.0,1114612.0,2,h6,h3
0.0,0.0,0.0,0.0,0,0,0
756.0,1113672.0,756.0,1113672.0,2,h10,h5
756.0,1113672.0,756.0,1113672.0,2,h10,iot1
0.0,0.0,0.0,0.0,0,0,0
756.0,1113672.0,756.0,1113672.0,2,h3,h2
0.0,0.0,0.0,0.0,0,0,0
907816.0,28227948544.0,907816.0,28227948544.0,3,h6,h10
754.0,1114612.0,754.0,1114612.0,2,h1,h9
64.0,5712.0,64.0,5712.0,1,iot1,h10
856200.0,27047905280.0,856200.0,27047905280.0,3,h6,h1
754.0,1114612.0,754.0,1114612.0,2,h3,h5
0.0,0.0,0.0,0.0,0,0,0
70.0,6300.0,70.0,6300.0,1,h4,h5
626744.0,21501521920.0,626744.0,21501521920.0,3,h5,h1
80.0,6720.0,80.0,6720.0,1,h10,h3
756.0,1113672.0,756.0,1113672.0,2,h3,h1
728791.0,22795778048.0,728791.0,22795778048.0,3,h2,h4
756.0,1113672.0,756.0,1113672.0,2,h7,h10
70.0,6300.0,70.0,6300.0,1,h3,h5
756.0,1113672.0,756.0,1113672.0,2,h7,iot1
756.0,1113672.0,756.0,1113672.0,2,h5,h1
0.0,0.0,0.0,0.0,0,0,0
1730.0,2586360.0,1730.0,2586360.0,2,h9,h6
70.0,6300.0,70.0,6300.0,1,h6,h7
756.0,1113672.0,756.0,1113672.0,2,h7,h3
70.0,6300.0,70.0,6300.0,1,h8,h3
80.0,6720.0,80.0,6720.0,1,h3,h10
824440.0,26252036096.0,824440.0,26252036096.0,3,h1,iot1
70.0,6300.0,70.0,6300.0,1,h5,h7
756.0,1113672.0,756.0,1113672.0,2,iot1,h7
754.0,1114612.0,754.0,1114612.0,2,iot1,h9
714264.0,22296877056.0,714264.0,22296877056.0,3,h6,h5
851976.0,26555844608.0,851976.0,26555844608.0,3,h9,h5
0.0,0.0,0.0,0.0,0,0,0
0.0,0.0,0.0,0.0,0,0,0
70.0,6300.0,70.0,6300.0,1,h1,iot1
70.0,6300.0,70.0,6300.0,1,h10,h6
756.0,1113672.0,756.0,1113672.0,2,h8,h1
0.0,0.0,0.0,0.0,0,0,0
80.0,6720.0,80.0,6720.0,1,h3,h7
0.0,0.0,0.0,0.0,0,0,0
0.0,0.0,0.0,0.0,0,0,0
664.0,974568.0,664.0,974568.0,2,h6,h9
0.0,0.0,0.0,0.0,0,0,0
80.0,6720.0,80.0,6720.0,1,iot1,h3
70.0,6300.0,70.0,6300.0,1,h6,h7
790480.0,24458307584.0,790480.0,24458307584.0,3,h7,h4
756.0,1113672.0,756.0,1113672.0,2,h10,h8
756.0,1113672.0,756.0,1113672.0,2,h1,h5
661.0,975338.0,661.0,975338.0,2,h5,h6
70.0,6300.0,70.0,6300.0,1,iot1,h8
0.0,0.0,0.0,0.0,0,0,0
0.0,0.0,0.0,0.0,0,0,0
433472.0,13050874880.0,433472.0,13050874880.0,3,h9,iot1
754.0,1114612.0,754.0,1114612.0,2,h8,h10
70.0,6300.0,70.0,6300.0,1,h5,h1
756.0,1113672.0,756.0,1113672.0,2,h10,h4
0.0,0.0,0.0,0.0,0,0,0
756.0,1113672.0,756.0,1113672.0,2,h10,h6
756.0,1113672.0,756.0,1113672.0,2,iot1,h7
70.0,6300.0,70.0,6300.0,1,h8,h3
832472.0,26186506240.0,832472.0,26186506240.0,3,h7,h4
80.0,6720.0,80.0,6720.0,1,h9,h5
70.0,6300.0,70.0,6300.0,1,h9,h10
846144.0,26961258496.0,846144.0,26961258496.0,3,h10,h5
839528.0,26326431744.0,839528.0,26326431744.0,3,h10,h5
80.0,6720.0,80.0,6720.0,1,h2,iot1
0.0,0.0,0.0,0.0,0,0,0
834744.0,26473965568.0,834744.0,26473965568.0,3,iot1,h9
0.0,0.0,0.0,0.0,0,0,0
836664.0,27040323584.0,836664.0,27040323584.0,3,h9,h3
70.0,6300.0,70.0,6300.0,1,iot1,h6
877536.0,27817918464.0,877536.0,27817918464.0,3,h2,h3
0.0,0.0,0.0,0.0,0,0,0
889776.0,28678559744.0,889776.0,28678559744.0,3,h8,h6
0.0,0.0,0.0,0.0,0,0,0
855632.0,26677719040.0,855632.0,26677719040.0,3,h10,h1
70.0,6300.0,70.0,6300.0,1,h4,h3
70.0,6300.0,70.0,6300.0,1,h7,h2
0.0,0.0,0.0,0.0,0,0,0
850312.0,27672467456.0,850312.0,27672467456.0,3,h8,h3
70.0,6300.0,70.0,6300.0,1,h10,h4
70.0,6300.0,70.0,6300.0,1,h8,iot1
80.0,6720.0,80.0,6720.0,1,h7,iot1
470280.0,14671257600.0,470280.0,14671257600.0,3,h1,h5
60.0,5880.0,60.0,5880.0,1,h5,h1
0.0,0.0,0.0,0.0,0,0,0
756.0,1113672.0,756.0,1113672.0,2,h9,iot1
70.0,6300.0,70.0,6300.0,1,h5,h4
756.0,1113672.0,756.0,1113672.0,2,h10,iot1
0.0,0.0,0.0,0.0,0,0,0
0.0,0.0,0.0,0.0,0,0,0
808144.0,25551560704.0,808144.0,25551560704.0,3,h4,h7
70.0,6300.0,70.0,6300.0,1,h2,h4
754.0,1113588.0,754.0,1113588.0,2,h7,h2
0.0,0.0,0.0,0.0,0,0,0
756.0,1113672.0,756.0,1113672.0,2,iot1,h6
70.0,6300.0,70.0,6300.0,1,iot1,h5
756.0,1113672.0,756.0,1113672.0,2,h2,h3
80.0,6720.0,80.0,6720.0,1,h9,iot1
0.0,0.0,0.0,0.0,0,0,0
756.0,1113672.0,756.0,1113672.0,2,h3,h8
545636.0,17309859840.0,545636.0,17309859840.0,3,h5,h7
836720.0,26094512128.0,836720.0,26094512128.0,3,h7,h8
756.0,1113672.0,756.0,1113672.0,2,h7,h10
0.0,0.0,0.0,0.0,0,0,0
853664.0,26932393984.0,853664.0,26932393984.0,3,h7,iot1
566208.0,16979213312.0,566208.0,16979213312.0,3,h9,h5
812944.0,25594869760.0,812944.0,25594869760.0,3,h3,h2
70.0,6300.0,70.0,6300.0,1,h1,h10
510656.0,16224765952.0,510656.0,16224765952.0,3,h4,h3
0.0,0.0,0.0,0.0,0,0,0
0.0,0.0,0.0,0.0,0,0,0
0.0,0.0,0.0,0.0,0,0,0
664.0,974568.0,664.0,974568.0,2,h2,h4
736.0,1112832.0,736.0,1112832.0,2,h4,h2
70.0,6300.0,70.0,6300.0,1,h3,h1
500008.0,16941289472.0,500008.0,16941289472.0,3,h6,h10
756.0,1113672.0,756.0,1113672.0,2,h6,h2
0.0,0.0,0.0,0.0,0,0,0
70.0,6300.0,70.0,6300.0,1,h7,h4
70.0,6300.0,70.0,6300.0,1,iot1,h5
756.0,1113672.0,756.0,1113672.0,2,h9,h5
0.0,0.0,0.0,0.0,0,0,0
70.0,6300.0,70.0,6300.0,1,h2,h5
863080.0,27208790016.0,863080.0,27208790016.0,3,h1,iot1
70.0,6300.0,70.0,6300.0,1,h5,h7
754.0,1114612.0,754.0,1114612.0,2,h6,h1
80.0,6720.0,80.0,6720.0,1,h9,h10
70.0,6300.0,70.0,6300.0,1,h2,h1
892920.0,27750776832.0,892920.0,27750776832.0,3,h7,h9
744480.0,23713398784.0,744480.0,23713398784.0,3,h10,iot1
70.0,6300.0,70.0,6300.0,1,iot1,h2
70.0,6300.0,70.0,6300.0,1,h8,h5
0.0,0.0,0.0,0.0,0,0,0
0.0,0.0,0.0,0.0,0,0,0
0.0,0.0,0.0,0.0,0,0,0
521288.0,16496000000.0,521288.0,16496000000.0,3,h2,h9
70.0,6300.0,70.0,6300.0,1,h2,h8
0.0,0.0,0.0,0.0,0,0,0
754.0,1114612.0,754.0,1114612.0,2,h4,iot1
70.0,6300.0,70.0,6300.0,1,h5,h4
675.0,987112.0,675.0,987112.0,2,h5,h1
64.0,5712.0,64.0,5712.0,1,h9,h10
1172400.0,37593329664.0,1172400.0,37593329664.0,3,h5,h8
756.0,1113672.0,756.0,1113672.0,2,iot1,h9
827000.0,26903371776.0,827000.0,26903371776.0,3,h2,h6
0.0,0.0,0.0,0.0,0,0,0
70.0,6300.0,70.0,6300.0,1,h2,h7
70.0,6300.0,70.0,6300.0,1,h9,h5
754.0,1114612.0,754.0,1114612.0,2,h8,h10
0.0,0.0,0.0,0.0,0,0,0
70.0,6300.0,70.0,6300.0,1,h8,h5
0.0,0.0,0.0,0.0,0,0,0
411976.0,13127051264.0,411976.0,13127051264.0,3,h9,h2
870856.0,27291092992.0,870856.0,27291092992.0,3,h4,h6
70.0,6300.0,70.0,6300.0,1,h9,h3
838112.0,26662932480.0,838112.0,26662932480.0,3,h7,h4
864472.0,26662574080.0,864472.0,26662574080.0,3,iot1,h8
490640.0,15506219008.0,490640.0,15506219008.0,3,h3,h1
70.0,6300.0,70.0,6300.0,1,h8,h3
0.0,0.0,0.0,0.0,0,0,0
70.0,6300.0,70.0,6300.0,1,h8,h6
70.0,6300.0,70.0,6300.0,1,h5,iot1
0.0,0.0,0.0,0.0,0,0,0
0.0,0.0,0.0,0.0,0,0,0
843408.0,26738780160.0,843408.0,26738780160.0,3,h10,h4
736.0,1112832.0,736.0,1112832.0,2,h10,h4
879896.0,27382915072.0,879896.0,27382915072.0,3,h9,h2
0.0,0.0,0.0,0.0,0,0,0
756.0,1113672.0,756.0,1113672.0,2,h5,h6
70.0,6300.0,70.0,6300.0,1,h3,h7
855648.0,26821376000.0,855648.0,26821376000.0,3,iot1,h5
741136.0,22482151424.0,741136.0,22482151424.0,3,h9,h6
787240.0,24011919360.0,787240.0,24011919360.0,3,h10,iot1
826496.0,26204985344.0,826496.0,26204985344.0,3,h7,h10
70.0,6300.0,70.0,6300.0,1,iot1,h2
736.0,1112832.0,736.0,1112832.0,2,h10,h7
730282.0,22695868416.0,730282.0,22695868416.0,3,h9,h4
0.0,0.0,0.0,0.0,0,0,0
755979.0,24460089344.0,755979.0,24460089344.0,3,h1,h8
70.0,6300.0,70.0,6300.0,1,h5,h9
756032.0,26345039872.0,756032.0,26345039872.0,3,h5,iot1
0.0,0.0,0.0,0.0,0,0,0
816168.0,25586694144.0,816168.0,25586694144.0,3,h5,h7
756.0,1113672.0,756.0,1113672.0,2,h2,h3
0.0,0.0,0.0,0.0,0,0,0
756.0,1113672.0,756.0,1113672.0,2,h10,h5
0.0,0.0,0.0,0.0,0,0,0
690263.0,21742692352.0,690263.0,21742692352.0,3,h1,h4
0.0,0.0,0.0,0.0,0,0,0
903624.0,28267382784.0,903624.0,28267382784.0,3,h3,h6
70.0,6300.0,70.0,6300.0,1,iot1,h1
831856.0,26283982848.0,831856.0,26283982848.0,3,h2,iot1
70.0,6300.0,70.0,6300.0,1,h5,h7
756.0,1113672.0,756.0,1113672.0,2,iot1,h8
741160.0,24112687104.0,741160.0,24112687104.0,3,h5,h8
811648.0,25117681664.0,811648.0,25117681664.0,3,h4,h7
381647.0,13194124288.0,381647.0,13194124288.0,3,iot1,h9
70.0,6300.0,70.0,6300.0,1,h6,h9
70.0,6300.0,70.0,6300.0,1,h8,h10
410696.0,12882648064.0,410696.0,12882648064.0,3,h7,h6
754.0,1114612.0,754.0,1114612.0,2,h6,h10
70.0,6300.0,70.0,6300.0,1,h1,h7
664.0,974568.0,664.0,974568.0,2,h7,iot1
70.0,6300.0,70.0,6300.0,1,h1,h2
70.0,6300.0,70.0,6300.0,1,h3,h6
756.0,1113672.0,756.0,1113672.0,2,h6,h8
70.0,6300.0,70.0,6300.0,1,h4,iot1
70.0,6300.0,70.0,6300.0,1,h3,h9
664.0,974568.0,664.0,974568.0,2,h8,h7
80.0,6720.0,80.0,6720.0,1,h5,h6
866056.0,26709248000.0,866056.0,26709248000.0,3,h8,h7
756.0,1113672.0,756.0,1113672.0,2,h10,h7
841744.0,26308753408.0,841744.0,26308753408.0,3,h3,h6
71.0,6342.0,71.0,6342.0,1,h6,iot1
858768.0,26777655296.0,858768.0,26777655296.0,3,h1,h8
664.0,974568.0,664.0,974568.0,2,iot1,h4
70.0,6300.0,70.0,6300.0,1,h6,h10
756.0,1113672.0,756.0,1113672.0,2,h7,h10
70.0,6300.0,70.0,6300.0,1,h9,h1
756.0,1113672.0,756.0,1113672.0,2,iot1,h8
756.0,1113672.0,756.0,1113672.0,2,h5,iot1
756.0,1113672.0,756.0,1113672.0,2,h9,h3
0.0,0.0,0.0,0.0,0,0,0
756.0,1113672.0,756.0,1113672.0,2,h7,h6
756.0,1113672.0,756.0,1113672.0,2,h5,h9
863080.0,27144826880.0,863080.0,27144826880.0,3,h9,h7
437384.0,13879508992.0,437384.0,13879508992.0,3,h2,iot1
80.0,6720.0,80.0,6720.0,1,h10,h7
0.0,0.0,0.0,0.0,0,0,0
793163.0,24910284800.0,793163.0,24910284800.0,3,iot1,h2
70.0,6300.0,70.0,6300.0,1,h10,h8
758.0,1113756.0,758.0,1113756.0,2,h2,h3
70.0,6300.0,70.0,6300.0,1,h10,iot1
0.0,0.0,0.0,0.0,0,0,0
70.0,6300.0,70.0,6300.0,1,h5,h6
0.0,0.0,0.0,0.0,0,0,0
70.0,6300.0,70.0,6300.0,1,h3,h9
675040.0,20965742592.0,675040.0,20965742592.0,3,h10,h8
757160.0,23667050496.0,757160.0,23667050496.0,3,h6,h3
80.0,6720.0,80.0,6720.0,1,h2,h7
736.0,1112832.0,736.0,1112832.0,2,h7,h2
911056.0,28672624640.0,911056.0,28672624640.0,3,h6,h3
0.0,0.0,0.0,0.0,0,0,0
846784.0,26270287872.0,846784.0,26270287872.0,3,h3,h10
0.0,0.0,0.0,0.0,0,0,0
756.0,1113672.0,756.0,1113672.0,2,h6,h4
790264.0,25565061120.0,790264.0,25565061120.0,3,h10,h2
0.0,0.0,0.0,0.0,0,0,0
0.0,0.0,0.0,0.0,0,0,0
70.0,6300.0,70.0,6300.0,1,h10,iot1
836640.0,25763155968.0,836640.0,25763155968.0,3,h4,h5
70.0,6300.0,70.0,6300.0,1,h5,h2
756.0,1113672.0,756.0,1113672.0,2,h4,h8
756.0,1113672.0,756.0,1113672.0,2,iot1,h3
860600.0,26675951616.0,860600.0,26675951616.0,3,h8,h5
781616.0,24606091264.0,781616.0,24606091264.0,3,h10,h8
559128.0,18703652864.0,559128.0,18703652864.0,3,h3,h10
0.0,0.0,0.0,0.0,0,0,0
879736.0,28246931456.0,879736.0,28246931456.0,3,h6,h10
754.0,1114612.0,754.0,1114612.0,2,h7,h9
80.0,6720.0,80.0,6720.0,1,h7,h3
756.0,1113672.0,756.0,1113672.0,2,h10,h9
756.0,1113672.0,756.0,1113672.0,2,h10,h8
754.0,1114612.0,754.0,1114612.0,2,iot1,h6
754.0,1114612.0,754.0,1114612.0,2,h10,h6
0.0,0.0,0.0,0.0,0,0,0
70.0,6300.0,70.0,6300.0,1,h5,h1
0.0,0.0,0.0,0.0,0,0,0
661.0,975338.0,661.0,975338.0,2,h4,iot1
1255344.0,41284550656.0,1255344.0,41284550656.0,3,h10,h6
70.0,6300.0,70.0,6300.0,1,h4,h8
70.0,6300.0,70.0,6300.0,1,h4,h1
786192.0,24897898496.0,786192.0,24897898496.0,3,h2,h3
494712.0,15393241088.0,494712.0,15393241088.0,3,h3,h7
70.0,6300.0,70.0,6300.0,1,h8,h5
70.0,6300.0,70.0,6300.0,1,iot1,h8
0.0,0.0,0.0,0.0,0,0,0
0.0,0.0,0.0,0.0,0,0,0
70.0,6300.0,70.0,6300.0,1,h6,h4
0.0,0.0,0.0,0.0,0,0,0
732344.0,24259954688.0,732344.0,24259954688.0,3,h6,h3
923064.0,29025738752.0,923064.0,29025738752.0,3,h3,h1
756.0,1113672.0,756.0,1113672.0,2,h9,h8
80.0,6720.0,80.0,6720.0,1,h8,h3
756.0,1113672.0,756.0,1113672.0,2,h2,h5
70.0,6300.0,70.0,6300.0,1,h3,h4
785752.0,26156158976.0,785752.0,26156158976.0,3,h10,h2
0.0,0.0,0.0,0.0,0,0,0
863280.0,27340924928.0,863280.0,27340924928.0,3,iot1,h8
70.0,6300.0,70.0,6300.0,1,h7,h3
0.0,0.0,0.0,0.0,0,0,0
70.0,6300.0,70.0,6300.0,1,h1,h9
0.0,0.0,0.0,0.0,0,0,0
754.0,1114612.0,754.0,1114612.0,2,h7,h2
74.0,6132.0,74.0,6132.0,1,h2,h10
754.0,1114612.0,754.0,1114612.0,2,h2,h9
756.0,1113672.0,756.0,1113672.0,2,h6,h4
788960.0,24530030592.0,788960.0,24530030592.0,3,h9,h8
756.0,1113672.0,756.0,1113672.0,2,h1,h7
754.0,1114612.0,754.0,1114612.0,2,iot1,h8
836864.0,25965547520.0,836864.0,25965547520.0,3,h10,h3
0.0,0.0,0.0,0.0,0,0,0
80.0,6720.0,80.0,6720.0,1,h8,iot1
756.0,1113672.0,756.0,1113672.0,2,h9,h4
0.0,0.0,0.0,0.0,0,0,0
0.0,0.0,0.0,0.0,0,0,0
70.0,6300.0,70.0,6300.0,1,h8,h3
0.0,0.0,0.0,0.0,0,0,0
730408.0,23850096640.0,730408.0,23850096640.0,3,h2,h9
0.0,0.0,0.0,0.0,0,0,0
754.0,1114612.0,754.0,1114612.0,2,h9,iot1
756.0,1113672.0,756.0,1113672.0,2,h9,h3
70.0,6300.0,70.0,6300.0,1,iot1,h6
0.0,0.0,0.0,0.0,0,0,0
0.0,0.0,0.0,0.0,0,0,0
780600.0,25219440640.0,780600.0,25219440640.0,3,h3,h8
0.0,0.0,0.0,0.0,0,0,0
918608.0,28724502528.0,918608.0,28724502528.0,3,h1,h8
80.0,6720.0,80.0,6720.0,1,h7,h2
664.0,974568.0,664.0,974568.0,2,h10,iot1
787816.0,24341211136.0,787816.0,24341211136.0,3,h3,h4
756.0,1113672.0,756.0,1113672.0,2,h7,h5
465144.0,14571303936.0,465144.0,14571303936.0,3,h6,h7
80.0,6720.0,80.0,6720.0,1,h10,h2
837320.0,25809338368.0,837320.0,25809338368.0,3,h9,h7
808232.0,24602605568.0,808232.0,24602605568.0,3,h4,h10
841384.0,26317117440.0,841384.0,26317117440.0,3,h10,h2
70.0,6300.0,70.0,6300.0,1,h6,h7
756.0,1113672.0,756.0,1113672.0,2,h5,h7
70.0,6300.0,70.0,6300.0,1,h6,h4
70.0,6300.0,70.0,6300.0,1,h5,h8
754.0,1114612.0,754.0,1114612.0,2,h1,iot1
70.0,6300.0,70.0,6300.0,1,h3,h1
0.0,0.0,0.0,0.0,0,0,0
664.0,974568.0,664.0,974568.0,2,h9,h6
0.0,0.0,0.0,0.0,0,0,0
0.0,0.0,0.0,0.0,0,0,0
756.0,1113672.0,756.0,1113672.0,2,h5,h7
70.0,6300.0,70.0,6300.0,1,h6,h1
892032.0,28114573312.0,892032.0,28114573312.0,3,h7,h5
756.0,1113672.0,756.0,1113672.0,2,h4,h3
64.0,5712.0,64.0,5712.0,1,h9,h3
756.0,1113672.0,756.0,1113672.0,2,iot1,h2
0.0,0.0,0.0,0.0,0,0,0
756.0,1113672.0,756.0,1113672.0,2,h9,h2
764.0,1115032.0,764.0,1115032.0,2,h2,h6
756.0,1113672.0,756.0,1113672.0,2,h5,h1
70.0,6300.0,70.0,6300.0,1,h10,h9
70.0,6300.0,70.0,6300.0,1,h2,h5
747985.0,24264132608.0,747985.0,24264132608.0,3,h2,h4
0.0,0.0,0.0,0.0,0,0,0
584768.0,17654671360.0,584768.0,17654671360.0,3,h10,h1
756.0,1113672.0,756.0,1113672.0,2,h7,h3
664.0,974568.0,664.0,974568.0,2,h2,h7
0.0,0.0,0.0,0.0,0,0,0
0.0,0.0,0.0,0.0,0,0,0
70.0,6300.0,70.0,6300.0,1,h5,h7
0.0,0.0,0.0,0.0,0,0,0
882512.0,28319467520.0,882512.0,28319467520.0,3,iot1,h4
80.0,6720.0,80.0,6720.0,1,h3,h10
70.0,6300.0,70.0,6300.0,1,h6,h10
70.0,6300.0,70.0,6300.0,1,h7,h10
664.0,974568.0,664.0,974568.0,2,h2,h3
844856.0,27004164096.0,844856.0,27004164096.0,3,h3,h10
831416.0,26266128384.0,831416.0,26266128384.0,3,iot1,h2
0.0,0.0,0.0,0.0,0,0,0
0.0,0.0,0.0,0.0,0,0,0
890704.0,27950909440.0,890704.0,27950909440.0,3,h5,h2
0.0,0.0,0.0,0.0,0,0,0
624336.0,19606587392.0,624336.0,19606587392.0,3,h3,h4
756.0,1113672.0,756.0,1113672.0,2,iot1,h8
70.0,6300.0,70.0,6300.0,1,h9,h6
846968.0,26636259328.0,846968.0,26636259328.0,3,h1,h6
70.0,6300.0,70.0,6300.0,1,h8,h4
70.0,6300.0,70.0,6300.0,1,h10,iot1
70.0,6300.0,70.0,6300.0,1,iot1,h1
70.0,6300.0,70.0,6300.0,1,h2,h9
819688.0,27137769472.0,819688.0,27137769472.0,3,h5,h7
813408.0,25961902080.0,813408.0,25961902080.0,3,h10,h5
787672.0,25296453632.0,787672.0,25296453632.0,3,h5,h8
756.0,1113672.0,756.0,1113672.0,2,h8,h6
82.0,6804.0,82.0,6804.0,1,h2,h6
70.0,6300.0,70.0,6300.0,1,h3,h8
0.0,0.0,0.0,0.0,0,0,0
843016.0,25780355072.0,843016.0,25780355072.0,3,h10,iot1
756.0,1113672.0,756.0,1113672.0,2,h9,h1
70.0,6300.0,70.0,6300.0,1,h6,h5
0.0,0.0,0.0,0.0,0,0,0
71.0,6342.0,71.0,6342.0,1,h4,h1
0.0,0.0,0.0,0.0,0,0,0
664.0,974568.0,664.0,974568.0,2,h3,h10
0.0,0.0,0.0,0.0,0,0,0
754.0,1114612.0,754.0,1114612.0,2,h7,h2
0.0,0.0,0.0,0.0,0,0,0
70.0,6300.0,70.0,6300.0,1,h6,h3
830840.0,26555496448.0,830840.0,26555496448.0,3,h3,h6
756.0,1113672.0,756.0,1113672.0,2,h3,h7
759608.0,23914676224.0,759608.0,23914676224.0,3,h3,h10
756.0,1113672.0,756.0,1113672.0,2,h3,h8
836784.0,26777139200.0,836784.0,26777139200.0,3,h3,h7
0.0,0.0,0.0,0.0,0,0,0
0.0,0.0,0.0,0.0,0,0,0
825848.0,25168951296.0,825848.0,25168951296.0,3,h5,h9
0.0,0.0,0.0,0.0,0,0,0
857128.0,26734442496.0,857128.0,26734442496.0,3,h7,h3
0.0,0.0,0.0,0.0,0,0,0
764.0,1115032.0,764.0,1115032.0,2,h6,h1
0.0,0.0,0.0,0.0,0,0,0
756.0,1113672.0,756.0,1113672.0,2,h7,h3
70.0,6300.0,70.0,6300.0,1,h7,h10
896840.0,28263790592.0,896840.0,28263790592.0,3,h3,h6
0.0,0.0,0.0,0.0,0,0,0
664.0,974568.0,664.0,974568.0,2,h8,h10
80.0,6720.0,80.0,6720.0,1,h10,h4
754.0,1114612.0,754.0,1114612.0,2,h7,h4
70.0,6300.0,70.0,6300.0,1,h8,h1
70.0,6300.0,70.0,6300.0,1,h4,h3
70.0,6300.0,70.0,6300.0,1,h9,h4
764.0,1115032.0,764.0,1115032.0,2,h6,h9
897992.0,28345655296.0,897992.0,28345655296.0,3,h2,h7
